Timestamp,CPU_Temp_C,RAM_Used_MB,RAM_Percent,CPU_Percent,Throttled_Hex,Throttled_Meaning
13:22:13,73.25,1246,33.0,3.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:14,73.8,1248,33.0,2.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:15,74.9,1248,33.0,0.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:16,73.25,1249,33.0,2.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:17,73.8,1272,33.6,10.8,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:18,72.15,1274,33.7,6.8,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:19,73.25,1275,33.7,14.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:20,73.25,1273,33.6,10.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:21,73.8,1273,33.6,0.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:22,74.35,1274,33.7,3.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:23,75.45,1253,33.1,11.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:24,74.35,1255,33.2,5.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:25,75.45,1248,33.0,24.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:26,75.45,1251,33.1,17.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:27,74.9,1253,33.1,11.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:28,74.9,1257,33.2,7.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:29,74.35,1240,32.8,12.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:30,75.45,1251,33.1,18.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:31,74.35,1252,33.1,6.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:32,74.9,1250,33.1,11.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:33,76.0,1251,33.1,1.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:34,77.1,1251,33.1,3.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:35,73.25,1249,33.1,10.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:36,74.9,1251,33.1,2.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:37,74.35,1255,33.2,10.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:38,75.45,1255,33.2,18.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:39,75.45,1253,33.1,11.8,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:40,74.9,1255,33.2,5.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:41,74.9,1257,33.2,2.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:42,73.25,1257,33.2,0.8,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:43,72.7,1257,33.2,2.8,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:44,73.8,1255,33.2,11.9,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:45,74.9,1292,34.1,14.4,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:46,72.7,1292,34.1,1.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:47,74.9,1292,34.1,2.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:48,74.9,1292,34.1,1.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:49,73.25,1293,34.1,2.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:50,73.25,1292,34.1,7.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:51,73.8,1306,34.4,13.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:52,74.9,1306,34.4,9.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:53,74.9,1310,34.5,18.1,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:54,74.9,1310,34.5,3.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:55,74.35,1234,32.7,15.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:56,73.25,1235,32.7,1.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:57,74.9,1235,32.7,3.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:58,74.9,1235,32.7,0.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:22:59,74.9,1256,33.2,20.1,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:00,74.9,1257,33.2,2.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:01,74.9,1257,33.3,1.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:02,73.8,1258,33.3,1.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:03,72.7,1259,33.3,1.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:04,72.15,1259,33.3,3.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:05,71.05,1259,33.3,2.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:06,72.7,1259,33.3,2.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:07,71.6,1259,33.3,0.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:08,71.6,1258,33.3,3.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:09,71.05,1258,33.3,0.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:10,71.6,1258,33.3,4.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:11,71.6,1258,33.3,1.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:12,72.7,1247,33.0,10.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:13,73.25,1247,33.0,1.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:14,72.7,1248,33.0,2.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:15,72.7,1250,33.1,2.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:16,73.25,1252,33.1,1.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:17,75.45,1310,34.5,25.8,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:18,74.9,1468,38.5,32.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:19,76.0,1563,40.8,21.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:20,76.55,1599,41.7,28.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:21,76.55,1657,43.1,28.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:22,76.0,1660,43.2,7.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:23,77.1,1663,43.3,3.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:24,76.0,1661,43.2,7.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:25,77.1,1661,43.2,4.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:26,77.1,1664,43.3,5.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:27,75.45,1665,43.3,4.6,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:28,74.9,1668,43.4,7.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:29,74.35,1665,43.3,6.9,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:30,75.45,1665,43.3,7.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:31,74.35,1665,43.3,4.8,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:32,75.45,1665,43.3,14.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:33,74.9,1665,43.3,5.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:34,76.0,1667,43.4,3.8,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:35,76.55,1699,44.2,18.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:36,78.2,1758,45.6,27.9,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:37,78.2,1821,47.2,29.1,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:38,79.3,1889,48.9,27.8,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:39,79.3,1896,49.0,16.1,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:40,77.65,1897,49.1,7.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:41,78.2,1898,49.1,9.8,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:42,78.2,1892,49.0,6.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:43,77.65,1895,49.0,10.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:44,78.75,1898,49.1,9.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:45,78.2,1895,49.0,9.6,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:46,78.75,1896,49.0,21.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:47,79.3,1898,49.1,16.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:48,79.3,1897,49.1,6.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:49,80.4,1894,49.0,17.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:50,80.4,1893,49.0,29.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:51,80.4,1894,49.0,25.9,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:52,78.75,1894,49.0,6.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:53,80.4,1897,49.1,9.5,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:54,79.85,1899,49.1,10.6,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:55,79.85,1899,49.1,9.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:56,79.3,1899,49.1,6.1,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:57,79.85,1901,49.2,10.1,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:58,79.85,1897,49.1,13.6,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:23:59,80.4,1899,49.1,10.0,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:24:00,79.3,1898,49.1,7.3,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:24:01,80.4,1898,49.1,16.9,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:24:02,80.95,1899,49.1,7.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:24:03,82.05,1902,49.2,29.4,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:24:04,80.95,1907,49.3,11.8,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:24:05,83.15,1909,49.4,24.8,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:24:06,82.05,1909,49.4,32.7,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:24:07,81.5,1910,49.4,26.1,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:24:08,81.5,1909,49.4,8.8,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:24:09,82.6,1904,49.2,8.4,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:24:10,82.05,1907,49.3,11.7,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:24:11,81.5,1906,49.3,7.1,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:24:12,81.5,1901,49.2,8.2,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:24:13,80.95,1902,49.2,8.7,0xe0000,Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
13:24:14,84.25,1897,49.1,33.2,0xe0008,Soft temp limit active; Arm frequency capping has occurred; Throttling has occurred; Soft temp limit has occurred
